Date,Price,Open,High,Low,Vol.,Change %
11-Jan-19,813.80,824.30,829.00,813.50,-,-0.012300
10-Jan-19,823.90,829.90,833.10,823.00,-,-0.006900
9-Jan-19,829.65,825.80,830.30,822.70,-,0.005100
8-Jan-19,825.45,826.80,830.50,818.90,-,-0.001100
7-Jan-19,826.40,825.10,836.50,823.40,-,0.001900
6-Jan-19,824.85,825.75,828.00,823.95,-,-0.002200
4-Jan-19,826.70,803.80,828.50,800.20,-,0.028200
3-Jan-19,804.00,798.60,806.20,795.35,-,0.006600
2-Jan-19,798.70,800.80,805.60,788.10,-,-0.002400
1-Jan-19,800.60,801.15,801.40,799.10,-,-0.001000
31-Dec-18,801.40,795.95,802.80,793.10,-,0.006500
30-Dec-18,796.20,795.80,797.50,795.60,-,0.007500
28-Dec-18,790.25,795.60,800.50,787.75,-,-0.006600
27-Dec-18,795.50,799.40,802.20,785.10,-,-0.004700
26-Dec-18,799.25,788.75,804.30,788.75,-,0.013100
25-Dec-18,788.90,788.80,790.75,788.35,-,0.000600
24-Dec-18,788.40,791.85,798.30,788.30,-,-0.004500
23-Dec-18,791.95,790.20,792.60,790.20,-,0.003700
21-Dec-18,789.05,796.50,798.60,788.00,-,-0.009200
20-Dec-18,796.40,787.60,798.80,785.00,-,0.011000
19-Dec-18,787.70,792.75,799.30,785.60,-,-0.006600
18-Dec-18,792.90,793.25,795.75,786.10,-,-0.000300
17-Dec-18,793.10,787.40,798.25,782.70,-,0.007300
16-Dec-18,787.35,786.90,787.65,786.20,-,0.000000
14-Dec-18,787.35,796.70,797.50,781.30,-,-0.011900
13-Dec-18,796.80,804.60,808.60,790.70,-,-0.009800
12-Dec-18,804.65,787.25,807.50,785.40,-,0.022000
11-Dec-18,787.35,783.55,791.30,780.10,-,0.004600
10-Dec-18,783.75,792.90,795.05,778.70,-,-0.011800
9-Dec-18,793.10,794.10,795.80,793.00,-,-0.001500
7-Dec-18,794.30,789.50,796.70,785.30,-,0.005700
6-Dec-18,789.80,802.05,803.70,785.00,-,-0.015300
5-Dec-18,802.05,804.65,805.55,791.30,-,-0.003100
4-Dec-18,804.55,808.50,811.20,799.70,-,-0.004900
3-Dec-18,808.50,808.00,816.50,805.30,-,0.000700
2-Dec-18,807.90,802.10,808.50,801.70,-,0.008600
30-Nov-18,801.00,822.20,823.00,799.20,-,-0.025800
29-Nov-18,822.20,828.00,832.50,818.90,-,-0.006800
28-Nov-18,827.80,836.50,837.20,816.70,-,-0.010400
27-Nov-18,836.50,846.50,848.70,832.70,-,-0.011800
26-Nov-18,846.50,843.80,852.20,843.20,-,0.003200
25-Nov-18,843.80,842.90,844.30,842.70,-,0.000800
23-Nov-18,843.10,850.00,850.60,839.90,-,-0.008100
22-Nov-18,850.00,849.10,852.80,847.30,-,0.001100
21-Nov-18,849.10,844.30,853.30,842.30,-,0.005700
20-Nov-18,844.30,855.70,858.10,840.80,-,-0.013300
19-Nov-18,855.70,848.00,858.60,845.00,-,0.009100
18-Nov-18,848.00,849.70,849.70,846.70,-,0.000000
16-Nov-18,848.00,844.60,850.70,842.50,-,0.004400
15-Nov-18,844.30,838.30,848.60,832.70,-,0.007200
14-Nov-18,838.30,843.70,844.90,829.10,-,-0.006400
13-Nov-18,843.70,845.10,853.40,838.20,-,-0.001500
12-Nov-18,845.00,857.50,860.40,842.70,-,-0.014300
11-Nov-18,857.30,855.30,857.50,855.30,-,0.002000
9-Nov-18,855.60,867.20,867.60,854.70,-,-0.013400
8-Nov-18,867.20,876.80,878.30,865.40,-,-0.011200
7-Nov-18,877.00,873.20,881.50,869.80,-,0.004400
6-Nov-18,873.20,867.50,879.80,867.20,-,0.006600
5-Nov-18,867.50,873.60,877.00,866.00,-,-0.007300
4-Nov-18,873.90,872.10,874.40,872.10,-,0.002100
2-Nov-18,872.10,867.80,876.40,863.70,-,0.005000
1-Nov-18,867.80,841.80,867.80,841.00,-,0.030900
31-Oct-18,841.80,838.40,843.60,834.40,-,0.004100
30-Oct-18,838.40,836.60,843.40,834.60,-,0.002200
29-Oct-18,836.60,835.70,845.60,833.50,-,0.001100
28-Oct-18,835.70,837.50,837.80,835.40,-,-0.000400
26-Oct-18,836.00,829.50,838.60,825.80,-,0.007700
25-Oct-18,829.60,834.40,836.50,825.90,-,-0.006000
24-Oct-18,834.60,835.10,838.40,827.90,-,-0.000600
23-Oct-18,835.10,824.00,838.20,820.00,-,0.013500
22-Oct-18,824.00,833.80,841.60,820.80,-,-0.011800
21-Oct-18,833.80,834.00,834.30,833.20,-,-0.000100
19-Oct-18,833.90,831.50,839.90,830.40,-,0.002900
18-Oct-18,831.50,835.00,837.30,828.60,-,-0.004300
17-Oct-18,835.10,844.90,845.90,834.60,-,-0.011900
16-Oct-18,845.20,846.70,850.20,842.80,-,-0.001900
15-Oct-18,846.80,843.30,854.40,843.20,-,0.004200
14-Oct-18,843.30,842.20,844.10,841.70,-,0.001800
12-Oct-18,841.80,842.00,846.70,839.30,-,-0.000100
11-Oct-18,841.90,824.50,847.90,818.30,-,0.021100
10-Oct-18,824.50,829.30,831.40,822.60,-,-0.005800
9-Oct-18,829.30,825.30,830.60,814.00,-,0.004800
8-Oct-18,825.30,825.20,827.10,812.40,-,0.000100
7-Oct-18,825.20,825.50,826.90,824.90,-,-0.000100
5-Oct-18,825.30,827.40,834.30,821.90,-,-0.002500
4-Oct-18,827.40,827.80,836.40,823.20,-,-0.000500
3-Oct-18,827.80,835.90,840.00,827.50,-,-0.009900
2-Oct-18,836.10,827.00,838.20,818.80,-,0.011100
1-Oct-18,826.90,818.60,828.40,811.40,-,0.010100
30-Sep-18,818.60,819.80,820.60,818.20,-,0.000100
28-Sep-18,818.50,813.20,826.80,809.20,-,0.006500
27-Sep-18,813.20,827.40,835.70,810.00,-,-0.017400
26-Sep-18,827.60,827.80,832.90,823.30,-,-0.000200
25-Sep-18,827.80,831.60,837.30,825.60,-,-0.004600
24-Sep-18,831.60,829.40,838.40,826.30,-,0.002700
23-Sep-18,829.40,832.10,833.00,828.80,-,0.000800
21-Sep-18,828.70,835.10,839.00,822.90,-,-0.007500
20-Sep-18,835.00,824.20,835.90,818.80,-,0.013100
19-Sep-18,824.20,815.20,827.30,812.60,-,0.011000
18-Sep-18,815.20,795.50,819.00,795.00,-,0.024900
17-Sep-18,795.40,793.50,808.00,792.40,-,0.002400
16-Sep-18,793.50,796.00,796.20,793.50,-,-0.001400
14-Sep-18,794.60,804.20,812.40,794.60,-,-0.011900
13-Sep-18,804.20,799.70,813.70,799.60,-,0.005500
12-Sep-18,799.80,792.60,802.00,783.30,-,0.009200
11-Sep-18,792.50,786.30,794.10,781.40,-,0.007900
10-Sep-18,786.30,782.10,801.10,776.70,-,0.005400
9-Sep-18,782.10,783.10,783.10,779.90,-,0.000300
7-Sep-18,781.90,792.40,794.80,775.10,-,-0.013600
6-Sep-18,792.70,785.80,796.30,781.00,-,0.009200
5-Sep-18,785.50,778.10,786.50,770.10,-,0.009900
4-Sep-18,777.80,787.40,791.40,765.60,-,-0.012400
3-Sep-18,787.60,787.20,790.00,783.40,-,0.000500
2-Sep-18,787.20,786.30,789.10,786.30,-,-0.000800
31-Aug-18,787.80,791.10,801.30,784.40,-,-0.004200
30-Aug-18,791.10,797.20,797.90,788.00,-,-0.007700
29-Aug-18,797.20,792.00,798.90,786.70,-,0.006800
28-Aug-18,791.80,805.00,810.00,787.90,-,-0.016400
27-Aug-18,805.00,792.70,805.80,787.40,-,0.015500
26-Aug-18,792.70,791.00,792.80,790.50,-,0.002800
24-Aug-18,790.50,775.60,794.30,774.10,-,0.019200
23-Aug-18,775.60,792.80,793.20,774.80,-,-0.021800
22-Aug-18,792.90,795.30,801.50,788.50,-,-0.003000
21-Aug-18,795.30,795.60,803.30,786.90,-,-0.000800
20-Aug-18,795.90,788.20,797.90,786.10,-,0.009600
19-Aug-18,788.30,786.10,788.40,786.10,-,0.000300
17-Aug-18,788.10,781.50,790.30,772.80,-,0.009100
16-Aug-18,781.00,765.30,795.70,756.00,-,0.020600
15-Aug-18,765.20,801.20,801.60,756.70,-,-0.044900
14-Aug-18,801.20,799.80,808.20,795.90,-,0.001800
13-Aug-18,799.80,830.20,830.50,797.00,-,-0.037000
12-Aug-18,830.50,828.80,831.80,828.80,-,0.002100
10-Aug-18,828.80,833.90,837.10,828.50,-,-0.005900
9-Aug-18,833.70,832.10,842.00,827.60,-,0.002000
8-Aug-18,832.00,832.50,834.70,824.60,-,-0.000700
7-Aug-18,832.60,824.30,839.60,823.30,-,0.010100
6-Aug-18,824.30,836.10,838.80,822.00,-,-0.014100
5-Aug-18,836.10,832.90,836.40,832.50,-,0.004300
3-Aug-18,832.50,825.00,843.80,823.00,-,0.009100
2-Aug-18,825.00,821.30,836.40,814.20,-,0.004300
1-Aug-18,821.50,839.70,840.80,816.40,-,-0.021700
31-Jul-18,839.70,831.40,846.70,827.00,-,0.010100
30-Jul-18,831.30,832.60,834.50,824.30,-,-0.001600
29-Jul-18,832.60,832.00,834.30,831.00,-,0.000400
27-Jul-18,832.30,829.50,835.20,823.20,-,0.003400
26-Jul-18,829.50,847.30,847.80,826.20,-,-0.021100
25-Jul-18,847.40,836.60,847.80,835.50,-,0.012900
24-Jul-18,836.60,834.00,848.60,829.50,-,0.003100
23-Jul-18,834.00,833.00,837.90,825.90,-,0.001200
22-Jul-18,833.00,828.90,833.00,828.60,-,0.004900
20-Jul-18,828.90,809.30,832.90,803.70,-,0.024300
19-Jul-18,809.20,821.60,822.10,794.70,-,-0.015100
18-Jul-18,821.60,818.50,821.90,807.20,-,0.003800
17-Jul-18,818.50,828.00,832.30,817.90,-,-0.011500
16-Jul-18,828.00,832.00,836.50,820.60,-,-0.005000
15-Jul-18,832.20,831.00,833.60,830.90,-,0.000600
13-Jul-18,831.70,844.50,846.90,826.70,-,-0.015300
12-Jul-18,844.60,831.70,848.50,829.30,-,0.015500
11-Jul-18,831.70,846.00,847.20,829.40,-,-0.016900
10-Jul-18,846.00,854.70,858.60,840.00,-,-0.010900
9-Jul-18,855.30,848.50,862.10,848.30,-,0.008100
8-Jul-18,848.40,846.40,848.90,846.40,-,0.001700
6-Jul-18,847.00,844.50,848.80,838.90,-,0.003000
5-Jul-18,844.50,846.20,850.60,840.50,-,-0.002200
4-Jul-18,846.40,844.10,847.90,837.10,-,0.002700
3-Jul-18,844.10,819.30,849.30,800.70,-,0.030100
2-Jul-18,819.40,856.60,856.60,811.70,-,-0.043700
1-Jul-18,856.80,856.70,857.50,855.20,-,-0.000100
29-Jun-18,856.90,853.60,858.00,846.40,-,0.004000
28-Jun-18,853.50,860.80,861.80,849.50,-,-0.008700
27-Jun-18,861.00,871.10,872.30,856.00,-,-0.011900
26-Jun-18,871.40,869.80,875.60,862.20,-,0.001800
25-Jun-18,869.80,880.40,882.30,869.10,-,-0.012300
24-Jun-18,880.60,877.60,882.70,877.60,-,0.002200
22-Jun-18,878.70,864.00,878.70,857.60,-,0.017000
21-Jun-18,864.00,870.80,871.90,861.50,-,-0.007800
20-Jun-18,870.80,867.30,876.10,859.70,-,0.004200
19-Jun-18,867.20,885.70,886.40,862.20,-,-0.020900
18-Jun-18,885.70,889.10,892.30,881.80,-,-0.003800
17-Jun-18,889.10,886.80,889.10,885.30,-,0.001000
15-Jun-18,888.20,906.10,907.90,885.80,-,-0.019900
14-Jun-18,906.20,902.30,914.50,899.20,-,0.004200
13-Jun-18,902.40,900.40,906.50,893.30,-,0.002200
12-Jun-18,900.40,905.70,910.70,899.40,-,-0.005700
11-Jun-18,905.60,907.50,911.90,903.60,-,-0.002300
10-Jun-18,907.70,908.60,909.30,906.80,-,-0.000600
8-Jun-18,908.20,901.00,908.60,897.10,-,0.007900
7-Jun-18,901.10,906.10,910.30,898.60,-,-0.005500
6-Jun-18,906.10,902.50,909.00,900.80,-,0.004000
5-Jun-18,902.50,900.90,904.60,892.70,-,0.001800
4-Jun-18,900.90,904.20,911.00,900.00,-,-0.003600
3-Jun-18,904.20,904.00,904.50,903.00,-,0.000600
1-Jun-18,903.70,909.70,913.60,900.00,-,-0.006600
31-May-18,909.70,910.00,915.60,906.10,-,-0.000400
30-May-18,910.10,907.60,911.90,903.50,-,0.002800
29-May-18,907.60,905.30,910.50,901.60,-,0.002400
28-May-18,905.40,901.60,908.10,901.10,-,0.004200
27-May-18,901.60,900.40,901.80,899.90,-,0.001100
25-May-18,900.60,910.40,913.70,898.80,-,-0.010800
24-May-18,910.40,904.60,914.70,903.50,-,0.006400
23-May-18,904.60,908.30,910.40,898.50,-,-0.004100
22-May-18,908.30,899.50,912.00,896.30,-,0.009800
21-May-18,899.50,886.20,902.70,877.80,-,0.015000
20-May-18,886.20,886.80,889.00,885.50,-,-0.000700
18-May-18,886.80,890.80,892.50,881.20,-,-0.004700
17-May-18,891.00,892.60,895.40,883.60,-,-0.001800
16-May-18,892.60,898.20,900.90,888.10,-,-0.006500
15-May-18,898.40,911.70,913.70,896.00,-,-0.014500
14-May-18,911.60,924.40,928.80,910.90,-,-0.013800
13-May-18,924.40,923.50,926.20,923.20,-,0.000400
11-May-18,924.00,925.80,930.50,922.20,-,-0.001900
10-May-18,925.80,914.80,929.10,914.40,-,0.012000
9-May-18,914.80,915.50,918.60,908.60,-,-0.001000
8-May-18,915.70,912.60,915.90,907.80,-,0.003400
7-May-18,912.60,911.40,919.90,910.70,-,0.001400
6-May-18,911.30,912.40,913.40,910.40,-,-0.000300
4-May-18,911.60,903.90,911.60,898.70,-,0.008600
3-May-18,903.80,896.60,906.60,895.40,-,0.008100
2-May-18,896.50,894.70,902.20,893.20,-,0.002100
1-May-18,894.60,906.20,907.40,893.20,-,-0.013000
30-Apr-18,906.40,916.20,917.50,903.80,-,-0.010700
29-Apr-18,916.20,916.40,916.40,915.30,-,-0.000700
27-Apr-18,916.80,910.10,917.90,906.50,-,0.007300
26-Apr-18,910.20,914.80,919.30,908.00,-,-0.004900
25-Apr-18,914.70,933.90,934.00,911.40,-,-0.020700
24-Apr-18,934.00,923.30,937.60,918.70,-,0.011600
23-Apr-18,923.30,928.90,931.10,919.20,-,-0.006200
22-Apr-18,929.10,929.40,930.60,928.30,-,-0.000300
20-Apr-18,929.40,938.00,939.70,929.30,-,-0.009200
19-Apr-18,938.00,946.50,957.00,936.10,-,-0.009000
18-Apr-18,946.50,939.00,952.30,938.60,-,0.008000
17-Apr-18,939.00,933.30,940.40,925.00,-,0.006100
16-Apr-18,933.30,934.20,938.10,929.50,-,-0.000900
15-Apr-18,934.10,935.70,935.70,931.40,-,-0.000200
13-Apr-18,934.30,932.00,937.60,930.70,-,0.002500
12-Apr-18,932.00,936.10,937.30,927.60,-,-0.004400
11-Apr-18,936.10,935.70,946.00,931.30,-,0.000200
10-Apr-18,935.90,937.30,940.40,928.00,-,-0.001200
9-Apr-18,937.00,923.90,940.50,920.00,-,0.014400
8-Apr-18,923.70,921.40,923.70,920.60,-,0.003400
6-Apr-18,920.60,916.80,920.60,910.30,-,0.004100
5-Apr-18,916.80,920.60,922.40,910.50,-,-0.004200
4-Apr-18,920.70,929.30,929.90,916.70,-,-0.009300
3-Apr-18,929.30,939.30,940.80,921.50,-,-0.010600
2-Apr-18,939.30,939.50,944.40,935.30,-,-0.000100
1-Apr-18,939.40,936.90,940.10,936.90,-,0.003000
29-Mar-18,936.60,945.00,946.60,931.90,-,-0.008900
28-Mar-18,945.00,952.10,953.60,938.80,-,-0.007500
27-Mar-18,952.10,960.00,967.40,945.00,-,-0.008200
26-Mar-18,960.00,956.00,963.80,953.30,-,0.004200
25-Mar-18,956.00,954.10,957.90,954.10,-,0.006700
23-Mar-18,949.60,950.80,960.30,947.10,-,-0.001300
22-Mar-18,950.80,959.90,963.70,945.80,-,-0.009500
21-Mar-18,959.90,943.90,960.80,943.80,-,0.017000
20-Mar-18,943.90,954.70,957.30,942.90,-,-0.011300
19-Mar-18,954.70,950.20,958.20,942.10,-,0.004700
18-Mar-18,950.20,949.30,951.00,949.30,-,-0.000700
16-Mar-18,950.90,955.40,960.00,945.90,-,-0.004600
15-Mar-18,955.30,963.30,965.60,953.80,-,-0.008300
14-Mar-18,963.30,967.50,974.80,961.20,-,-0.004400
13-Mar-18,967.60,966.10,972.90,962.10,-,0.001600
12-Mar-18,966.10,966.40,968.70,958.10,-,-0.000300
11-Mar-18,966.40,967.70,967.90,965.30,-,-0.000500
9-Mar-18,966.90,953.80,967.00,948.70,-,0.013900
8-Mar-18,953.60,954.30,959.90,947.10,-,-0.001600
7-Mar-18,955.10,971.30,973.10,952.10,-,-0.016700
6-Mar-18,971.30,964.30,976.20,960.80,-,0.006900
5-Mar-18,964.60,969.70,974.00,957.00,-,-0.005400
4-Mar-18,969.80,968.40,969.80,966.40,-,0.002500
2-Mar-18,967.40,970.00,971.30,961.50,-,-0.002700
1-Mar-18,970.00,984.80,985.30,956.50,-,-0.015000
28-Feb-18,984.80,984.90,989.50,978.50,-,-0.000500
27-Feb-18,985.30,1002.40,1005.00,983.10,-,-0.016900
26-Feb-18,1002.20,997.30,1010.00,996.60,-,0.005900
25-Feb-18,996.30,998.10,998.70,996.00,-,-0.001800
23-Feb-18,998.10,999.80,1002.30,992.00,-,-0.002000
22-Feb-18,1000.10,995.30,1001.40,987.40,-,0.005600
21-Feb-18,994.50,1002.20,1004.40,991.00,-,-0.007700
20-Feb-18,1002.20,1008.20,1013.10,1001.40,-,-0.006000
19-Feb-18,1008.20,1008.00,1016.50,1007.00,-,0.000400
18-Feb-18,1007.80,1008.80,1010.70,1007.60,-,-0.001000
16-Feb-18,1008.80,1004.20,1015.80,1003.10,-,0.004600
15-Feb-18,1004.20,1001.90,1009.70,997.00,-,0.002600
14-Feb-18,1001.60,978.20,1002.50,971.20,-,0.024000
13-Feb-18,978.10,973.00,980.80,972.00,-,0.004800
12-Feb-18,973.40,970.30,976.00,962.70,-,0.003100
11-Feb-18,970.40,967.40,970.60,966.60,-,0.002300
9-Feb-18,968.20,978.60,980.40,960.40,-,-0.010900
8-Feb-18,978.90,984.40,985.00,972.60,-,-0.006200
7-Feb-18,985.00,993.70,998.00,980.00,-,-0.009100
6-Feb-18,994.00,994.60,1002.70,987.20,-,-0.000800
5-Feb-18,994.80,992.50,1000.60,990.50,-,0.001600
4-Feb-18,993.20,995.90,995.90,990.50,-,-0.002700
2-Feb-18,995.90,1009.40,1010.60,990.30,-,-0.013600
1-Feb-18,1009.60,1005.20,1013.40,995.90,-,0.004100
31-Jan-18,1005.50,1000.60,1010.50,999.00,-,0.003900
30-Jan-18,1001.60,1009.80,1012.40,995.20,-,-0.008600
29-Jan-18,1010.30,1014.20,1017.40,1005.40,-,-0.003900
28-Jan-18,1014.30,1016.40,1016.70,1013.60,-,0.000900
26-Jan-18,1013.40,1016.90,1026.30,1012.80,-,-0.003000
25-Jan-18,1016.40,1018.70,1033.30,1011.30,-,-0.002600
24-Jan-18,1019.00,1010.70,1027.30,1009.10,-,0.008100
23-Jan-18,1010.80,1003.40,1013.30,993.50,-,0.007600
22-Jan-18,1003.20,1019.20,1023.80,994.80,-,-0.015600
21-Jan-18,1019.10,1018.80,1019.10,1017.80,-,0.002400
19-Jan-18,1016.70,1006.90,1020.70,1004.20,-,0.010100
18-Jan-18,1006.50,1003.90,1012.30,1001.00,-,0.002600
17-Jan-18,1003.90,1004.60,1012.90,1002.20,-,-0.000400
16-Jan-18,1004.30,1002.20,1005.60,990.00,-,0.002100
15-Jan-18,1002.20,997.00,1006.10,991.40,-,0.005000
14-Jan-18,997.20,999.00,1000.00,997.20,-,-0.001500
12-Jan-18,998.70,988.70,1003.80,988.30,-,0.010300
11-Jan-18,988.50,976.10,991.00,974.70,-,0.012800
10-Jan-18,976.00,968.70,979.20,962.40,-,0.007700
9-Jan-18,968.50,974.00,975.40,964.40,-,-0.006000
8-Jan-18,974.30,974.00,979.20,971.10,-,0.000700
7-Jan-18,973.60,975.00,975.20,973.40,-,-0.001300
5-Jan-18,974.90,966.10,975.50,963.70,-,0.009200
4-Jan-18,966.00,956.10,971.50,949.10,-,0.010400
3-Jan-18,956.10,950.00,965.90,944.10,-,0.006500
2-Jan-18,949.90,937.30,950.50,935.40,-,0.013300
1-Jan-18,937.40,936.20,939.10,934.50,-,0.003000
29-Dec-17,934.60,931.10,941.80,930.50,-,0.004000
28-Dec-17,930.90,926.30,933.20,925.60,-,0.005200
27-Dec-17,926.10,925.50,931.40,924.40,-,0.000600
26-Dec-17,925.50,921.50,929.30,921.50,-,0.004600
25-Dec-17,921.30,923.00,923.00,920.10,-,-0.001900
22-Dec-17,923.05,919.20,926.45,913.70,-,0.004100
21-Dec-17,919.30,920.50,922.75,914.00,-,-0.001000
20-Dec-17,920.20,914.70,925.00,911.10,-,0.006100
19-Dec-17,914.60,911.60,920.70,907.15,-,0.003500
18-Dec-17,911.40,891.75,915.30,891.50,-,0.022000
17-Dec-17,891.80,892.30,893.20,891.15,-,-0.002300
15-Dec-17,893.90,883.00,893.90,878.90,-,0.012500
14-Dec-17,882.90,887.65,890.45,877.35,-,-0.005400
13-Dec-17,887.70,880.60,888.15,872.65,-,0.008000
12-Dec-17,880.65,888.20,890.95,873.20,-,-0.008400
11-Dec-17,888.15,889.65,893.30,883.85,-,-0.001600
10-Dec-17,889.60,890.20,890.20,888.35,-,0.001800
8-Dec-17,888.00,894.00,899.40,882.30,-,-0.006200
7-Dec-17,893.50,903.60,903.85,891.85,-,-0.011100
6-Dec-17,903.55,917.15,917.90,900.10,-,-0.014900
5-Dec-17,917.25,930.75,931.20,914.85,-,-0.014600
4-Dec-17,930.85,937.70,938.50,924.45,-,-0.007500
3-Dec-17,937.85,938.35,939.05,935.90,-,-0.003600
1-Dec-17,941.20,943.85,946.20,933.40,-,-0.002800
30-Nov-17,943.80,942.75,950.15,941.50,-,0.001200
29-Nov-17,942.70,951.85,955.80,940.55,-,-0.009400
28-Nov-17,951.65,949.25,959.20,948.35,-,0.002600
27-Nov-17,949.20,942.35,952.95,940.25,-,0.007400
26-Nov-17,942.25,944.60,945.00,942.10,-,-0.003000
24-Nov-17,945.05,940.15,945.75,935.85,-,0.008200
23-Nov-17,937.35,939.40,940.75,935.20,-,-0.002200
22-Nov-17,939.45,936.80,943.95,932.55,-,0.002800
21-Nov-17,936.85,929.45,940.45,927.55,-,0.008100
20-Nov-17,929.30,951.15,951.90,921.90,-,-0.023100
19-Nov-17,951.25,953.55,953.80,950.85,-,-0.002800
17-Nov-17,953.95,934.90,957.45,934.90,-,0.020300
16-Nov-17,934.95,933.80,937.30,930.45,-,0.001300
15-Nov-17,933.75,929.20,941.50,928.20,-,0.005000
14-Nov-17,929.15,933.45,935.65,924.00,-,-0.004500
13-Nov-17,933.35,931.70,938.45,931.20,-,0.002000
12-Nov-17,931.45,930.55,931.90,928.55,-,0.000300
10-Nov-17,931.15,940.45,943.70,930.25,-,-0.009700
9-Nov-17,940.25,933.75,941.95,932.25,-,0.006900
8-Nov-17,933.80,927.20,939.15,926.75,-,0.007300
7-Nov-17,927.05,935.15,935.20,922.90,-,-0.008600
6-Nov-17,935.05,924.15,938.40,919.65,-,0.011700
5-Nov-17,924.20,923.00,924.35,922.50,-,0.001700
3-Nov-17,922.65,928.80,929.50,918.10,-,-0.006800
2-Nov-17,929.00,934.85,937.85,926.35,-,-0.006200
1-Nov-17,934.80,921.15,939.40,919.80,-,0.014900
31-Oct-17,921.10,923.45,927.65,916.95,-,-0.002700
30-Oct-17,923.55,918.50,924.05,916.55,-,0.005700
29-Oct-17,918.35,918.55,919.45,917.05,-,-0.000100
27-Oct-17,918.40,919.75,923.95,913.30,-,-0.001500
26-Oct-17,919.80,928.10,930.30,919.10,-,-0.009000
25-Oct-17,928.15,924.55,928.95,914.75,-,0.003800
24-Oct-17,924.65,929.45,932.70,921.50,-,-0.005100
23-Oct-17,929.35,920.60,929.65,916.25,-,0.009300
22-Oct-17,920.75,924.60,925.25,919.80,-,-0.005700
20-Oct-17,926.00,927.35,928.45,921.05,-,-0.001500
19-Oct-17,927.40,924.30,931.45,920.10,-,0.003500
18-Oct-17,924.15,937.05,938.40,922.60,-,-0.013800
17-Oct-17,937.10,935.10,938.25,928.65,-,0.002100
16-Oct-17,935.15,948.55,950.85,930.75,-,-0.014100
15-Oct-17,948.50,947.10,948.60,946.60,-,-0.000300
13-Oct-17,948.80,941.25,949.45,938.85,-,0.008000
12-Oct-17,941.30,937.40,943.10,936.25,-,0.004400
11-Oct-17,937.20,935.90,938.30,930.70,-,0.001300
10-Oct-17,935.95,919.35,937.25,918.80,-,0.018000
9-Oct-17,919.40,918.00,924.95,914.55,-,0.001500
8-Oct-17,918.05,919.15,919.35,917.95,-,-0.001000
6-Oct-17,918.95,917.25,922.15,906.80,-,0.001600
5-Oct-17,917.45,916.75,921.00,912.80,-,0.000700
4-Oct-17,916.80,916.40,925.85,913.00,-,0.000500
3-Oct-17,916.35,916.35,919.40,909.90,-,0.000100
2-Oct-17,916.30,916.25,919.75,912.20,-,-0.000100
1-Oct-17,916.35,914.65,916.70,914.35,-,0.001100
29-Sep-17,915.30,926.50,930.20,914.55,-,-0.012100
28-Sep-17,926.55,924.65,929.25,918.15,-,0.002200
27-Sep-17,924.55,928.35,933.70,921.10,-,-0.004200
26-Sep-17,928.45,944.50,950.00,927.25,-,-0.016900
25-Sep-17,944.45,935.25,945.70,930.40,-,0.009900
24-Sep-17,935.20,937.45,937.95,934.50,-,0.001900
22-Sep-17,933.45,940.30,946.45,931.70,-,-0.007200
21-Sep-17,940.25,941.80,944.60,931.10,-,-0.001600
20-Sep-17,941.75,953.95,959.35,935.85,-,-0.012600
19-Sep-17,953.75,964.45,964.95,947.45,-,-0.011000
18-Sep-17,964.40,967.35,972.10,959.70,-,-0.002800
17-Sep-17,967.10,969.95,970.90,967.00,-,-0.003800
15-Sep-17,970.75,989.90,990.00,966.90,-,-0.019300
14-Sep-17,989.85,982.60,990.30,978.25,-,0.007400
13-Sep-17,982.55,990.15,992.10,979.65,-,-0.007600
12-Sep-17,990.05,992.65,993.95,984.00,-,-0.002600
11-Sep-17,992.60,1005.35,1008.45,991.80,-,-0.013200
10-Sep-17,1005.85,1006.55,1006.55,1001.25,-,-0.004900
8-Sep-17,1010.85,1021.85,1026.30,1010.40,-,-0.010700
7-Sep-17,1021.75,1005.70,1022.05,1003.80,-,0.016100
6-Sep-17,1005.60,1012.85,1017.45,1003.70,-,-0.007200
5-Sep-17,1012.90,1009.90,1015.70,1002.80,-,0.003100
4-Sep-17,1009.80,1016.45,1017.10,1009.55,-,-0.006800
3-Sep-17,1016.75,1012.35,1018.00,1012.35,-,0.005400
1-Sep-17,1011.25,1001.55,1012.40,998.25,-,0.010000
31-Aug-17,1001.25,993.65,1003.50,984.35,-,0.007500
30-Aug-17,993.75,997.15,1003.45,986.75,-,-0.003500
29-Aug-17,997.20,993.25,1010.40,991.05,-,0.004000
28-Aug-17,993.20,977.95,998.85,976.90,-,0.015600
27-Aug-17,977.90,976.85,980.50,976.85,-,0.000600
25-Aug-17,977.30,982.45,987.20,972.40,-,-0.005300
24-Aug-17,982.50,982.60,985.95,975.45,-,-0.000100
23-Aug-17,982.55,978.20,986.45,976.80,-,0.004500
22-Aug-17,978.15,985.50,985.50,974.05,-,-0.007700
21-Aug-17,985.70,980.40,989.85,979.15,-,0.005500
20-Aug-17,980.30,981.25,981.70,979.70,-,-0.001500
18-Aug-17,981.75,980.05,992.35,978.25,-,0.001800
17-Aug-17,980.00,982.45,985.20,974.55,-,-0.002600
16-Aug-17,982.55,966.25,984.35,964.25,-,0.016900
15-Aug-17,966.20,969.10,969.10,955.00,-,-0.002900
14-Aug-17,969.05,987.05,987.25,968.70,-,-0.018200
13-Aug-17,987.00,989.55,989.55,986.95,-,-0.000800
