"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 25, 2018","122.475","125.525","126.025","122.425","16.35K","-2.35%"
"Jan 24, 2018","125.425","125.000","125.675","124.800","11.80K","0.56%"
"Jan 23, 2018","124.725","123.750","124.950","123.350","11.87K","0.95%"
"Jan 22, 2018","123.550","122.850","123.850","122.800","12.46K","1.35%"
"Jan 19, 2018","121.900","122.050","122.675","120.875","16.92K","-0.04%"
"Jan 18, 2018","121.950","121.325","122.100","121.025","15.52K","0.81%"
"Jan 17, 2018","120.975","117.825","121.100","117.700","32.59K","2.43%"
"Jan 16, 2018","118.100","117.450","118.400","117.375","22.44K","0.62%"
"Jan 12, 2018","117.375","117.100","117.500","116.550","31.77K","0.26%"
"Jan 11, 2018","117.075","116.500","117.350","116.250","32.30K","0.17%"
"Jan 10, 2018","116.875","117.850","118.525","116.550","37.04K","-0.68%"
"Jan 09, 2018","117.675","117.250","118.000","116.700","36.80K","0.38%"
"Jan 08, 2018","117.225","119.000","119.000","116.775","47.85K","-1.70%"
"Jan 05, 2018","119.250","121.850","121.925","119.250","35.64K","-2.45%"
"Jan 04, 2018","122.250","123.075","123.625","122.100","28.57K","-0.57%"
"Jan 03, 2018","122.950","123.325","123.350","122.350","26.01K","-0.32%"
"Jan 02, 2018","123.350","122.250","123.500","122.200","25.62K","0.28%"
"Dec 29, 2017","123.000","125.100","125.875","123.000","-","-1.24%"
"Dec 28, 2017","124.550","122.150","125.175","122.050","0.76K","2.07%"
"Dec 27, 2017","122.025","121.750","122.875","121.750","0.73K","0.43%"
"Dec 26, 2017","121.500","120.075","121.750","119.800","0.84K","1.40%"
"Dec 22, 2017","119.825","119.800","120.200","119.000","0.90K","0.17%"
"Dec 21, 2017","119.625","119.600","119.875","118.750","1.39K","0.19%"
"Dec 20, 2017","119.400","120.000","120.700","118.200","2.78K","-0.50%"
"Dec 19, 2017","120.000","120.150","120.700","119.450","1.08K","0.02%"
"Dec 18, 2017","119.975","119.525","120.150","119.300","1.73K","0.90%"
"Dec 15, 2017","118.900","116.750","119.250","116.500","3.58K","2.26%"
"Dec 14, 2017","116.275","115.800","116.925","115.725","1.72K","0.54%"
"Dec 13, 2017","115.650","116.425","116.875","115.500","2.27K","-0.43%"
"Dec 12, 2017","116.150","115.225","117.300","115.200","1.94K","0.85%"
"Dec 11, 2017","115.175","115.450","116.150","115.075","2.80K","-0.35%"
"Dec 08, 2017","115.575","115.850","116.225","115.325","2.02K","-0.04%"
"Dec 07, 2017","115.625","115.925","116.375","115.475","4.08K","-0.24%"
"Dec 06, 2017","115.900","116.625","116.775","115.450","5.62K","-0.45%"
"Dec 05, 2017","116.425","116.725","117.675","115.625","4.27K","0.04%"
"Dec 04, 2017","116.375","117.000","117.525","116.225","6.49K","-0.73%"
"Dec 01, 2017","117.225","120.000","120.000","117.025","13.40K","-2.23%"
"Nov 30, 2017","119.900","120.350","120.775","117.850","15.52K","-0.48%"
"Nov 29, 2017","120.475","119.650","120.550","119.575","10.65K","0.69%"
"Nov 28, 2017","119.650","119.625","119.950","118.750","9.31K","-0.15%"
"Nov 27, 2017","119.825","118.675","120.100","118.375","9.56K","1.05%"
"Nov 24, 2017","118.575","118.950","119.175","118.450","6.47K","-0.40%"
"Nov 22, 2017","119.050","119.200","119.825","118.825","12.04K","0.91%"
"Nov 21, 2017","117.975","117.400","118.575","117.125","15.75K","0.75%"
"Nov 20, 2017","117.100","118.500","118.800","116.775","13.84K","-1.47%"
"Nov 17, 2017","118.850","119.625","119.800","118.550","10.35K","-0.59%"
"Nov 16, 2017","119.550","120.250","120.575","119.250","11.62K","-0.54%"
"Nov 15, 2017","120.200","119.500","120.775","119.025","21.97K","0.59%"
"Nov 14, 2017","119.500","120.450","120.925","118.775","23.06K","-0.89%"
"Nov 13, 2017","120.575","120.000","121.725","119.450","31.18K","0.00%"
"Nov 10, 2017","120.575","122.175","122.350","120.025","44.62K","-1.55%"
"Nov 09, 2017","122.475","122.475","122.875","122.000","41.41K","-0.37%"
"Nov 08, 2017","122.925","124.550","124.575","122.150","45.61K","-1.36%"
"Nov 07, 2017","124.625","125.250","125.600","123.500","35.38K","-0.56%"
"Nov 06, 2017","125.325","127.250","127.675","124.825","33.69K","-1.55%"
"Nov 03, 2017","127.300","126.900","127.325","126.000","35.86K","2.39%"
"Nov 02, 2017","124.325","126.325","127.875","123.900","39.01K","-1.80%"
"Nov 01, 2017","126.600","125.675","126.875","125.500","27.49K","5.06%"
"Oct 31, 2017","120.500","119.800","121.000","118.525","0.20K","0.77%"
"Oct 30, 2017","119.575","119.000","120.350","119.000","0.85K","3.64%"
"Oct 27, 2017","115.375","114.450","115.500","114.025","1.13K","1.07%"
"Oct 26, 2017","114.150","113.275","114.500","113.050","1.33K","1.00%"
"Oct 25, 2017","113.025","113.750","114.300","112.800","1.98K","-0.53%"
"Oct 24, 2017","113.625","111.625","113.750","111.625","2.17K","1.88%"
"Oct 23, 2017","111.525","110.750","112.250","110.675","4.16K","-0.13%"
"Oct 20, 2017","111.675","111.600","112.200","111.250","3.28K","0.43%"
"Oct 19, 2017","111.200","111.475","112.350","110.600","2.86K","-0.25%"
